Sensor,el75,std,moda,media,mediana,iqr,cv,V40,V60,Vmax,V100,V120,difBA,difBC,difBD,difBE,slopeAB,slopeBC,slopeAD,slopeDE,slopeEC,slopeBE,slopeDB,asimetria,Met,IsoB,Prop,Hidro,Etan,CO,Air,class,target
S13-TGS2611-e00,0.00809050130108277,0.003638672723941337,0.010587538815585495,0.004752215164694074,0.004155803013303594,0.0066710978335874915,76.56792880453631,0.005055043190463571,0.008403727951146522,0.010750741753511428,0.006832087665803788,0.003048924956770338,0.005695698563047857,0.00770181679674109,0.0023470138023649056,0.00391865408770764,0.00014581921564382636,-0.00018812449430242038,0.0001674342380341476,-3.929100713356837e-05,-0.00018915813545167248,-0.00018713725347218915,0.0001231381848040349,0.23494820338729047,52.87868141139895,7559140847128143.0,0.0,103.16402865909627,0.0,0.0,0.0,1,1
S14-TGS2610-c00,0.1269511876598362,0.055335293954344764,0.15253813690965468,0.07331494415476794,0.0708827572168449,0.10335059583330128,75.47614554207651,0.062239829152737514,0.12682638845868366,0.1563625584707743,0.11893706229270817,0.06444974469867959,0.09412272931803678,0.0919128137720947,0.029536170012090635,0.03742549617806612,0.0022823164238127253,-0.002371331624667046,0.003229327965297307,-0.00019723315414938713,-0.002724365879701429,-0.0019949624828393448,0.0013905918084788438,0.05730580946436733,120.72119134911718,107.33152499275474,107.33152499275474,244.66387414159874,485.14008280839596,0.0,1.0564335604434095e+187,1,1
S15-TGS2620,0.08595534851366521,0.0392810453651298,0.1133347858631768,0.05139566083617397,0.04554505380296908,0.06704735299904577,76.42871932387432,0.04330830478859726,0.08409382953531641,0.11771352952675862,0.08118491030888353,0.040939633323903823,0.07440522473816136,0.0767738962028548,0.03361969999144221,0.03652861921787509,0.0018042004058720022,-0.0019807506760282454,0.0020392762373359573,-7.272298066082205e-05,-0.002012263849248985,-0.0019471545425306547,0.0015828483988437954,0.23490258739702216,390.3026310127579,16.120399060999286,0.0,8.520776771218987,15.7192713955163,39.77712180259604,0.0,1,1
S16-TGS2600,0.06834403131104222,0.03139303033151214,0.08307520485900544,0.03980322371710959,0.03569930444661851,0.05449087468708558,78.87057227984704,0.022173086087972305,0.058687838747702004,0.09153576765100446,0.07531218561506658,0.03772178792226355,0.06936268156303216,0.05381397972874091,0.03284792890330246,0.016223582035937878,0.0015138079782416449,-0.0015744288978566676,0.0018257376329864849,0.0004156086716841145,-0.0018795198846401518,-0.0011441172098686791,0.0012721893455965325,0.21301545233169053,5.880881862707151e-07,0.005128494958778983,0.0,0.008991259639177504,0.004976910132267925,0.0041415055499168605,0.0,1,1
S17-TGS2611-c00,0.062280449839458324,0.02520773253497394,0.06757310533227717,0.04194581287866592,0.050578561474110245,0.0353025807553763,60.09594475589448,0.04132243330557539,0.06097227264864358,0.07013756256976794,0.06338269090727683,0.05017469762032861,0.02881512926419255,0.01996286494943933,0.009165289921124364,0.006754871662491113,0.0006517785402441203,-0.0005577777297971312,0.0009824919671534093,6.026045646583128e-05,-0.0006603996643474108,-0.0004277942788151432,0.0003785745527106306,-0.7609464547106577,106.99851837612485,1.0000000005684462,0.0,308.4553441261585,531.5733283997217,0.0,0.0,1,1
S18-TGS2600,0.13129548354552667,0.05833369047473369,0.16419134880836228,0.07744907942418194,0.06884418009047033,0.10593067715625842,75.3187654500644,0.06677538658334647,0.12637684245734848,0.17248427963220625,0.1285671991787567,0.059107761049743135,0.10570889304885978,0.11337651858246311,0.04610743717485777,0.04391708045344955,0.0024686803607860764,-0.0030493953357305834,0.0029800727937001003,5.4758918035205384e-05,-0.003472971906450678,-0.002556291062482511,0.002020483662351349,0.20173206631013157,9.866990562982388e-07,0.005968766632640825,0.0,0.010244613166183013,0.0057603197210261085,0.005088432835968575,0.0,1,1
S19-TGS2620,0.08327920862544766,0.036979706668445696,0.10601122169766952,0.04925995568424483,0.044038121780721085,0.06700915379916078,75.07052362264545,0.04306095099900842,0.08177957202425767,0.10965567491464456,0.07883620315376938,0.038011029696056964,0.06659472391563614,0.0716446452185876,0.02787610289038689,0.030819471760875183,0.0016093456722000036,-0.001855117690797193,0.0019359310512624627,-7.358422176220736e-05,-0.0020412586728856207,-0.0016551810827537688,0.0013038401726093028,0.20475290483546085,387.989353962293,16.04680078500178,0.0,8.480569981965209,15.65867027021412,39.598714120734414,0.0,1,1
S20-TGS2611-c00,0.12047675412714345,0.05175613709698402,0.15316446252472538,0.0746771889852068,0.06949243949281558,0.08371573380531508,69.30648809938022,0.06360605168826183,0.11730624278615853,0.15853395870481368,0.11588451447711479,0.06474466789752975,0.09492790701655185,0.09378929080728393,0.04122771591865515,0.042649444227698896,0.0022946073728922368,-0.002427887414115556,0.002685009554894835,-3.554320772609365e-05,-0.002556992328979252,-0.00228928847169613,0.0019292333139286448,0.09248886498621176,122.26040110290748,1.0000000005830882,0.0,361.4870291597059,619.2441342200775,0.0,0.0,1,1
S21-TGS2611-e00,0.00779556692500738,0.00346740654399607,0.010099837257856292,0.0047106799984397265,0.004417079138468949,0.006181896636787615,73.60734639467223,0.004622156702416669,0.007829725403987464,0.010353690111145397,0.007132862784199612,0.003727156440158419,0.005731533408728728,0.006626533670986978,0.002523964707157933,0.0032208273269457854,0.00014254000021707858,-0.00016653766451336962,0.00016037843507853977,-1.742156549469631e-05,-0.00017028531720205965,-0.00016275024390832664,0.00012488692266986312,0.14163671638838962,52.52755231624442,5749408512119279.0,0.0,102.30477364439467,0.0,0.0,0.0,1,1
S22-TGS2611-c00,0.007609689977362735,0.003360908399866716,0.00977788294921117,0.004612622606562167,0.004387294599150299,0.005999135456758925,72.86328595548453,0.004585364386354651,0.007641883058206678,0.010022601008995102,0.006981124038626996,0.0037089990620037816,0.005437236622640451,0.006313601946991321,0.0023807179507884246,0.0030414769703681066,0.00013505307060706533,-0.00015887272136364675,0.00015282593359260133,-1.651897548949205e-05,-0.0001636062488311607,-0.0001540768475363783,0.00011750828977238026,0.11238833723854218,73.48575421861804,1.000000000527187,0.0,197.26187268700048,345.73644690552703,0.0,0.0,1,1
